4940	Gringo	2018	3	tt3721964	340022	110	R	0	6.1	40	6
4941	Level 16	2018	2	tt4006302	548066	102	Not Rated	0	6.0	82	46
4942	Freaks	2018	9	tt8781414	539892	105	R	0	6.7	88	139
4943	Searching	2018	8	tt7668870	489999	103	PG-13	1000000	7.6	92	8
4944	Under the Silver Lake	2018	6	tt5691670	396461	139	R	8500000	6.5	59	111
4945	Ralph Breaks the Internet	2018	11	tt5848272	404368	112	PG	175000000	7.1	88	143
4946	Boy Erased	2018	9	tt7008872	472451	114	R	0	6.9	80	17
4947	The VelociPastor	2018	9	tt1843303	457712	75	N/A	35000	5.1	\N	89
4948	Tag	2018	5	tt2854926	455980	100	R	28000000	6.5	56	4
4949	Uncle Drew	2018	6	tt7334528	474335	103	PG-13	19000000	5.7	61	30
4950	Roma	2018	8	tt6155172	426426	135	R	15000000	7.7	\N	17
4951	Dumplin'	2018	12	tt4878482	472734	110	PG-13	0	6.6	\N	4
4952	The Spy Who Dumped Me	2018	8	tt6663582	454992	117	R	40000000	6.0	49	6
4953	Wildlife	2018	9	tt5929754	417812	105	PG-13	0	6.8	93	17
4954	The Commuter	2018	1	tt1590193	399035	104	PG-13	30000000	6.3	56	29
4955	Isle of Dogs	2018	3	tt5104604	399174	101	PG-13	62770198	7.9	90	161
4956	I Feel Pretty	2018	4	tt6791096	460668	111	PG-13	32000000	5.5	35	86
4958	Pacific Rim: Uprising	2018	3	tt2557478	268896	111	PG-13	150000000	5.6	43	112
4959	Peter Rabbit	2018	2	tt5117670	381719	93	PG	50000000	6.6	63	226
4960	Unfriended: Dark Web	2018	7	tt4761916	505058	93	R	1000000	5.9	59	97
4961	Night School	2018	9	tt6781982	454293	111	PG-13	29000000	5.6	26	30
4962	Love, Simon	2018	2	tt5164432	449176	110	PG-13	17000000	7.6	91	2
4963	Christopher Robin	2018	8	tt4575576	420814	104	PG	75000000	7.3	\N	227
4964	Don't Worry, He Won't Get Far on Foot	2018	4	tt6288124	443009	113	R	0	6.9	76	4
4965	Insidious: The Last Key	2018	1	tt5726086	406563	118	PG-13	10000000	5.7	33	97
4966	Alpha	2018	8	tt4244998	399360	97	PG-13	51000000	6.7	80	76
4967	Billionaire Boys Club	2018	7	tt5179598	385360	108	R	0	5.6	7	18
4968	Blockers	2018	3	tt2531344	437557	102	R	21000000	6.2	84	30
4969	12 Strong	2018	1	tt1413492	429351	130	R	35000000	6.6	50	81
4971	Leave No Trace	2018	6	tt3892172	443463	110	PG	0	7.2	100	17
4972	Welcome to Marwen	2018	12	tt3289724	351044	116	PG-13	39000000	6.2	34	176
4973	If Beale Street Could Talk	2018	12	tt7125860	465914	120	R	12000000	7.1	95	15
4974	Little Italy	2018	8	tt6957966	523773	102	R	0	5.7	14	86
4976	The Grinch	2018	11	tt2709692	360920	90	PG	75000000	6.3	60	202
4977	White Boy Rick	2018	9	tt4537896	438808	116	R	29000000	6.4	58	12
4978	Hotel Transylvania 3: Summer Vacation	2018	6	tt5220122	400155	97	PG	80000000	6.3	62	202
4979	Skin	2018	9	tt6043142	542417	110	R	0	7.0	\N	17
4980	Mirage	2018	11	tt6908274	529216	129	TV-MA	0	7.4	\N	146
4981	Dragged Across Concrete	2019	2	tt6491178	438674	159	R	15000000	7.0	76	19
4982	The Sisters Brothers	2018	9	tt4971344	440161	122	R	38000000	7.0	87	228
4983	Acts of Violence	2018	1	tt6684714	479040	86	R	0	5.3	0	183
4984	We Have Always Lived in the Castle	2019	5	tt5952138	411144	96	Not Rated	0	5.6	86	8
4985	The Perfection	2018	9	tt7772580	529962	90	TV-MA	0	6.1	\N	5
4986	Holmes & Watson	2018	12	tt1255919	426563	90	PG-13	42000000	3.8	10	229
4987	Set It Up	2018	6	tt5304992	384677	105	TV-14	0	6.5	92	86
4988	The Hate U Give	2018	10	tt5580266	470044	133	PG-13	23000000	7.4	97	12
4989	The Happy Prince	2018	4	tt2404639	427214	101	R	0	6.2	72	17
4990	Extinction	2018	7	tt3201640	429415	96	TV-MA	0	5.8	33	92
4992	Wild Rose	2019	4	tt5117428	482981	101	R	0	7.2	92	172
4993	Mary Magdalene	2018	3	tt5360996	407439	120	R	0	5.9	44	16
4994	The Cloverfield Paradox	2018	2	tt2548396	384521	102	PG-13	45000000	5.5	21	230
4995	The House with a Clock in Its Walls	2018	9	tt2119543	463821	105	PG	42000000	6.0	66	231
4996	Early Man	2018	1	tt4701724	387592	89	PG	50000000	6.1	80	143
4997	Winchester	2018	2	tt1072748	416234	100	PG-13	3500000	5.4	13	232
4998	Life Itself	2018	9	tt5989218	446696	118	R	10000000	6.8	14	15
4999	Operation Finale	2018	8	tt5208252	493551	124	PG-13	24000000	6.6	60	56
5000	Eighth Grade	2018	1	tt7014006	489925	94	R	2000000	7.4	99	4
5001	Mowgli: Legend of the Jungle	2018	11	tt2388771	407436	105	PG-13	175000000	6.5	53	76
5002	Andhadhun	2018	10	tt8108198	534780	139	Not Rated	4500000	8.3	100	233
5003	Destroyer	2018	12	tt7137380	471507	121	R	9000000	6.2	73	204
5005	Slender Man	2018	8	tt5690360	439015	93	PG-13	10000000	3.2	8	97
5006	The Little Stranger	2018	8	tt6859762	455108	111	R	0	5.5	65	235
5007	Cam	2018	10	tt8361028	521935	95	TV-MA	0	5.9	\N	97
5008	Hold the Dark	2018	9	tt5057140	395841	126	TV-MA	0	5.6	71	150
5009	Mute	2018	2	tt1464763	401371	126	TV-MA	0	5.4	21	236
5010	Balloon	2018	9	tt7125774	483983	125	PG-13	0	7.5	70	56
5011	The Debt Collector	2018	6	tt7448180	513691	96	Not Rated	0	5.8	83	183
5012	Overboard	2018	5	tt1563742	454619	112	PG-13	12000000	6.0	24	86
5013	Calibre	2018	6	tt6218358	474051	101	TV-MA	0	6.7	95	22
5015	Anon	2018	5	tt5397194	396806	100	TV-MA	20000000	6.1	37	46
5016	Colette	2018	9	tt5437928	454652	112	R	0	6.7	\N	16
5017	Unsane	2018	2	tt7153766	467660	98	R	1500000	6.4	80	22
5018	Tully	2018	5	tt5610554	400579	96	R	0	7.0	87	17
5019	Proud Mary	2018	1	tt6421110	442064	88	R	14000000	4.9	26	19
5020	London Fields	2018	9	tt1273221	220882	118	R	8000000	4.3	0	130
5021	At Eternity's Gate	2018	11	tt6938828	491472	111	PG-13	0	6.9	\N	17
5022	A Wrinkle in Time	2018	3	tt1620680	407451	109	PG	103000000	4.2	42	238
5023	The Professor	2019	5	tt6865690	467956	90	R	0	6.7	10	4
5024	Driven	2018	9	tt5592796	520016	113	R	0	6.3	63	90
5025	Damsel	2018	6	tt5881528	414018	114	R	0	5.6	67	228
5026	American Animals	2018	6	tt6212478	489931	117	R	3000000	7.0	88	239
5027	Book Club	2018	5	tt6857166	502682	104	PG-13	10000000	6.1	54	2
5028	How It Ends	2018	7	tt5246700	475210	113	TV-MA	20000000	5.0	17	240
5029	The Old Man & the Gun	2018	9	tt2837574	429203	93	PG-13	0	6.7	93	241
5030	Cold War	2018	6	tt6543652	440298	88	R	4954500	7.6	\N	44
5031	The Clovehitch Killer	2018	11	tt6269368	544431	109	Unrated	0	6.5	76	83
5032	Greta	2018	9	tt2639336	471506	98	R	0	6.0	\N	97
5033	22 July	2018	10	tt7280898	474354	143	R	20000000	6.8	81	135
5034	Terminal	2018	5	tt4463816	385332	95	Not Rated	0	5.4	21	54
5035	Game Over, Man!	2018	3	tt3317234	456750	100	TV-MA	0	5.4	19	6
5036	Border	2018	9	tt5501104	517839	110	R	0	7.0	\N	242
5037	Ghostland	2018	3	tt6195094	476299	91	Not Rated	0	6.4	56	97
5039	The Public	2019	4	tt3294746	331986	122	PG-13	0	6.6	\N	17
5040	What Keeps You Alive	2018	1	tt7073710	503752	99	R	0	5.7	82	26
5041	Tumbbad	2018	10	tt8239946	538858	113	Not Rated	0	8.3	87	185
5042	City Hunter	2019	2	tt8523334	469274	91	N/A	0	6.5	\N	243
5043	Every Day	2018	2	tt7026672	465136	97	PG-13	4900000	6.4	63	121
5044	Midnight Sun	2018	3	tt4799066	419478	91	PG-13	0	6.6	21	15
5045	Tau	2018	6	tt4357394	411143	97	R	0	5.8	25	46
5046	Arctic	2018	11	tt6820256	453755	98	PG-13	2000000	6.8	\N	17
5047	The Man Who Killed Don Quixote	2018	5	tt1318517	297725	133	Not Rated	19116000	6.4	64	244
5048	Lords of Chaos	2019	2	tt4669296	426249	118	R	0	6.5	72	219
5049	The Night Comes for Us	2018	10	tt6116856	449992	121	TV-MA	0	7.0	90	19
5050	The Open House	2018	1	tt7608028	485774	94	TV-MA	0	3.2	15	22
5052	When We First Met	2018	2	tt5783956	433310	97	TV-14	10000000	6.4	43	245
5053	In Fabric	2018	12	tt7464188	475220	118	R	0	6.3	91	171
5054	The Amaranth	2018	10	tt7233106	666265	0	N/A	0	\N	\N	236
5055	The Miracle Season	2018	4	tt5427194	425373	100	PG	0	6.5	50	17
5056	The Vanishing	2018	10	tt4131496	449459	108	R	0	5.8	\N	8
5060	The Miseducation of Cameron Post	2018	7	tt6257174	426613	92	Not Rated	900000	6.6	86	17
5061	10x10	2018	4	tt6210996	505177	86	N/A	0	5.1	67	26
5062	Blindspotting	2018	7	tt7242142	489930	95	R	0	7.4	94	4
5063	Possum	2018	10	tt6081670	472269	85	N/A	0	5.7	90	5
5064	Siberia	2018	7	tt6494418	438689	105	R	2000000	4.3	12	246
5065	The Haunted	2020	1	tt4572116	623034	75	N/A	0	3.5	\N	97
5066	Escape Plan 2: Hades	2018	6	tt6513656	440471	93	R	0	3.8	8	183
5067	Life of the Party	2018	5	tt5619332	399796	105	PG-13	30000000	5.6	38	30
5068	Destination Wedding	2018	8	tt6987770	489929	90	R	0	6.0	51	2
5069	Action Point	2018	6	tt6495770	454283	85	R	19000000	5.1	15	4
5070	The Domestics	2018	8	tt5591666	426814	95	R	0	5.7	100	22
5071	The Christmas Chronicles	2018	11	tt2990140	527435	104	TV-PG	0	7.1	67	227
5072	Alien Addiction	2018	11	tt5028702	565144	90	N/A	0	\N	\N	100
5073	I Want to Eat Your Pancreas	2018	9	tt7236034	504253	108	Not Rated	0	7.9	\N	247
5074	Can You Ever Forgive Me?	2018	10	tt4595882	401847	107	R	0	7.1	98	241
5075	A Private War	2018	11	tt2368254	475132	106	R	0	6.7	88	9
5076	Everybody Knows	2018	5	tt4964788	401545	132	R	11318430	6.9	\N	17
5077	Fahrenheit 451	2018	5	tt0360556	401905	100	TV-14	0	4.9	33	102
5078	Second Act	2018	11	tt2126357	503616	100	PG-13	16000000	5.8	44	86
5079	Malevolent	2018	10	tt2386237	481375	88	TV-MA	0	4.8	93	21
5080	Vox Lux	2018	9	tt5960374	429202	114	R	0	5.9	61	163
5081	Bigger	2018	10	tt3226786	481370	107	PG-13	0	6.4	20	17
5082	Hell Fest	2018	9	tt1999890	429476	89	R	5500000	5.5	40	21
5083	Galveston	2018	10	tt2315596	283601	91	Not Rated	0	6.2	73	12
5084	I Can Only Imagine	2018	2	tt6450186	470878	110	PG	7000000	7.3	63	163
5085	The Cleaning Lady	2018	8	tt7044076	534271	90	Not Rated	0	5.4	60	22
5086	The Death & Life of John F. Donovan	2019	3	tt4042818	291984	127	R	35000000	6.1	20	17
5087	Super Troopers 2	2018	4	tt0859635	50022	100	R	13500000	6.0	21	218
5088	Her Smell	2018	9	tt7942742	520679	135	R	0	6.1	83	163
5089	Prospect	2018	10	tt7946422	506072	98	R	0	6.2	88	32
5090	The Titan	2018	3	tt4986098	476926	97	TV-MA	0	4.8	18	46
5091	The Outsider	2018	3	tt2011311	199928	120	TV-MA	0	6.3	17	111
5092	Duck Butter	2018	4	tt6958014	499319	94	Not Rated	0	5.3	58	2
5093	The Devil's Doorway	2018	7	tt6793280	524789	76	Unrated	0	5.2	76	21
5094	Class Reunion 1.0	2018	9	tt7275822	496872	0	N/A	0	3.5	\N	30
5095	Our House	2018	7	tt2018069	414191	90	PG-13	0	5.3	62	5
5096	Kursk	2018	11	tt4951982	401200	118	PG-13	20000000	6.6	69	151
5097	The 15:17 to Paris	2018	2	tt6802308	453201	94	PG-13	30000000	5.2	23	56
5098	Nightmare Cinema	2019	6	tt7349910	480100	119	R	0	5.5	77	21
5099	The Darkest Minds	2018	7	tt4073790	445651	105	PG-13	34000000	5.7	16	248
5100	Then Came You	2019	2	tt4859168	375785	97	N/A	0	7.0	59	243
5101	Starfish	2019	3	tt5700182	542713	101	M	0	5.3	81	47
5103	Beirut	2018	4	tt4669264	399248	110	R	0	6.4	82	66
5104	Smallfoot	2018	9	tt6182908	446894	96	PG	0	6.6	75	249
5105	Zoe	2018	7	tt6010628	458005	104	R	0	6.1	32	250
5106	Shadow	2018	9	tt6864046	463319	116	Not Rated	44005000	7.0	94	31
5107	Ben Is Back	2018	12	tt7545524	492452	103	R	13000000	6.7	81	17
5108	The Happytime Murders	2018	8	tt1308728	412988	91	R	40000000	5.4	23	127
5109	The Witch: Part 1. The Subversion	2018	6	tt8574252	530254	125	Not Rated	0	7.1	88	183
5110	Black Water	2018	5	tt5622412	454615	105	R	4000000	4.7	0	29
5111	Welcome Home	2018	11	tt6829180	525460	97	R	0	5.2	11	22
5112	Lizzie	2018	9	tt5160938	460071	106	R	0	5.8	66	54
5113	City of Lies	2019	1	tt2677722	433501	112	R	0	6.3	\N	64
5114	The Week Of	2018	4	tt6821012	465109	116	TV-14	0	5.1	27	30
5115	A Vigilante	2018	3	tt6211976	500904	92	R	0	5.7	92	18
5116	Bad Samaritan	2018	4	tt3203528	467632	111	R	0	6.4	53	251
5117	Down a Dark Hall	2018	8	tt2372251	421792	96	PG-13	0	5.1	50	252
5118	All About Nina	2018	9	tt7542576	483435	97	R	0	6.0	86	4
5120	Darc	2018	5	tt4594836	521647	97	TV-MA	0	5.8	34	29
5121	A Million Little Pieces	2019	8	tt0427543	499566	113	R	0	6.2	27	17
5122	Future World	2018	5	tt5737536	411135	88	R	0	3.2	0	32
5123	Gotti	2018	6	tt1801552	339103	110	R	10000000	4.8	0	135
5124	He's Out There	2018	10	tt4052050	431185	89	R	0	5.3	43	22
5125	Stan & Ollie	2018	12	tt3385524	394741	98	PG	10000000	7.2	92	4
5126	T-34	2018	12	tt8820590	505954	139	TV-14	8000000	6.6	\N	81
5127	American Woman	2018	6	tt4465572	339976	111	R	0	6.8	\N	173
5128	The Hummingbird Project	2019	3	tt6866224	489243	111	R	0	6.2	57	26
5129	The Little Mermaid	2018	8	tt5493944	385448	98	PG	0	4.2	\N	253
5130	Red Joan	2018	9	tt7615302	494974	101	R	0	6.4	\N	90
5131	Delirium	2018	5	tt2069797	340601	96	R	0	5.7	0	22
5133	The Angel	2018	5	tt5968274	468362	114	TV-MA	12000000	6.6	75	254
5134	King of Thieves	2018	9	tt5789976	520360	108	R	0	5.5	34	12
5135	The Night Eats the World	2018	3	tt4266076	457955	93	TV-14	0	6.0	\N	5
5136	Forever My Girl	2018	1	tt4103724	417261	104	PG	3500000	6.7	25	41
5137	The Front Runner	2018	11	tt7074886	476764	113	R	0	6.1	60	16
5138	Kin	2018	8	tt6017942	425505	102	PG-13	30000000	5.8	34	71
5139	Tell It to the Bees	2019	5	tt7241926	475888	106	TV-MA	0	6.1	52	15
5140	Dragon Ball Super: Broly	2018	12	tt7961060	503314	101	PG	1000000	7.9	\N	13
5141	Cut Off	2018	10	tt3645988	436387	132	N/A	0	6.6	\N	83
5142	The Catcher Was a Spy	2018	6	tt4602066	467952	98	R	0	6.2	32	62
5143	Mara	2018	8	tt1773753	514277	100	R	5000000	5.1	\N	251
5144	K.G.F: Chapter 1	2018	12	tt7838252	564147	156	Not Rated	0	8.2	67	31
5145	Pariyerum Perumal	2018	9	tt8176054	462718	155	Not Rated	0	8.8	76	15
5146	Banana Split	2018	9	tt7755856	493058	88	R	0	6.2	89	30
5147	Acrimony	2018	3	tt6063050	464502	120	R	20000000	5.8	17	26
5149	Ibiza	2018	5	tt3685236	463053	94	TV-MA	0	5.2	67	86
5150	A Futile and Stupid Gesture	2018	1	tt5566790	391710	101	TV-MA	10000000	6.8	67	30
5151	Unbroken: Path to Redemption	2018	9	tt7339792	506680	98	PG-13	0	5.8	38	17
5152	The Keeper	2019	3	tt4642192	489763	114	N/A	0	7.2	92	108
5153	High Strung Free Dance	2018	9	tt6428150	540158	103	PG	0	6.7	50	41
5154	Between Worlds	2018	12	tt7295450	500921	90	R	0	4.2	32	188
5155	Stockholm	2019	4	tt6474040	437626	92	R	0	6.1	68	159
5156	Sierra Burgess Is a Loser	2018	9	tt3120280	462919	105	PG-13	0	5.8	61	2
5157	Charlie Says	2019	5	tt1759744	471859	104	R	0	5.8	59	12
5158	Be with You	2018	3	tt8092252	499028	132	PG-13	0	7.7	\N	15
5159	The Hurricane Heist	2018	2	tt5360952	430040	103	PG-13	35000000	5.1	47	19
5160	Reprisal	2018	8	tt6547170	531593	89	R	0	4.2	8	19
5161	Spinning Man	2018	4	tt5616294	458109	100	R	8500000	5.6	42	55
5162	Braven	2018	2	tt5001754	459910	94	R	0	6.0	77	66
5163	The Row	2018	7	tt8074486	529649	85	R	0	3.3	\N	22
5164	Rust Creek	2019	1	tt6610158	561362	108	R	750000	5.8	84	18
5166	Father of the Year	2018	7	tt7256866	531949	94	TV-14	0	5.2	0	30
5167	Dogman	2018	5	tt6768578	483184	103	Not Rated	0	7.2	84	54
5168	Vita & Virginia	2019	5	tt5859882	447034	110	Unrated	0	5.7	42	15
5169	The Wild Pear Tree	2018	8	tt6628102	418472	188	N/A	0	8.1	\N	17
5170	Gangsta	2018	1	tt6438030	483552	125	N/A	0	6.8	\N	119
5171	Private Life	2018	10	tt5536610	458342	123	R	0	7.2	94	4
5172	All the Devil's Men	2018	5	tt6012244	481203	99	R	0	5.1	23	183
5173	The Tale	2018	1	tt4015500	369523	115	TV-MA	0	7.2	\N	17
5174	Ladies in Black	2018	10	tt6684884	483411	109	PG	0	6.7	88	4
5175	Backtrace	2018	12	tt3588588	512412	87	R	0	3.7	11	64
5176	Doe	2018	9	tt6807324	554305	100	TV-MA	0	5.1	60	26
5177	The Pool	2018	9	tt9128686	550201	91	Not Rated	0	5.5	\N	22
5179	Master Z: Ip Man Legacy	2018	12	tt7262882	450001	107	Not Rated	0	6.5	\N	183
5180	Elizabeth Harvest	2018	8	tt6852872	457041	105	R	0	5.8	52	236
5181	A Fortunate Man	2018	8	tt8436026	523561	162	TV-14	0	7.2	\N	17
5182	Bloodline	2019	9	tt8883524	543917	95	R	0	6.0	\N	251
5183	Summer '03	2018	9	tt7284204	501630	102	Not Rated	0	5.4	61	30
5184	Sherlock Gnomes	2018	3	tt2296777	370567	86	PG	59000000	5.2	27	256
5185	Trial by Fire	2019	5	tt3263946	481880	127	R	0	6.9	62	12
5186	Asher	2018	12	tt6131450	529982	117	R	0	5.4	46	66
5187	Sanju	2018	6	tt6452574	496328	161	TV-MA	21918618	7.8	40	4
5188	Ideal Home	2018	6	tt5460880	399725	91	Not Rated	10000000	6.4	67	4
5189	Thunder Road	2018	9	tt7738450	502422	91	N/A	0	7.1	96	4
5190	Burden	2020	2	tt5314450	424201	129	R	0	6.5	97	17
5192	Nobody's Fool	2018	10	tt8097306	514619	110	R	19000000	4.8	\N	86
5193	The Trump Prophecy	2018	10	tt8235296	548887	120	N/A	0	2.5	26	17
5195	Speed Kills	2018	11	tt6749318	466411	102	R	15000000	4.2	0	54
5196	Accident Man	2018	2	tt6237612	455236	101	R	0	6.2	83	19
5197	Alive	2018	11	tt7611352	492414	89	N/A	0	5.3	\N	22
5198	Like Father	2018	8	tt7170950	518452	103	TV-MA	0	6.1	46	4
5199	Final Score	2018	9	tt5254610	421658	105	R	20000000	5.7	71	183
5200	The Other Side of the Wind	2018	11	tt0069049	299782	122	R	12000000	6.8	84	4
5201	The Tree of Blood	2018	10	tt6433832	502350	130	TV-MA	0	6.4	\N	17
5202	The Con Is On	2018	5	tt4685806	353576	90	R	13000000	4.1	0	30
5203	Bent	2018	3	tt2237324	505579	96	R	0	5.2	47	64
5204	Followed	2020	6	tt5563782	521531	96	R	0	5.1	\N	97
5205	Caretakers	2018	10	tt2606314	552116	88	N/A	0	7.3	\N	26
5206	Hearts Beat Loud	2018	6	tt7158430	470333	97	PG-13	2000000	6.9	92	257
5207	Eva	2018	3	tt6414890	431135	102	N/A	0	4.6	\N	15
5209	Kickboxer: Retaliation	2018	1	tt5208950	447665	110	R	13000000	5.0	92	31
5210	Brian Banks	2019	8	tt3920820	535845	99	PG-13	10	7.2	\N	17
5211	Black '47	2018	9	tt3208026	438145	100	R	0	6.8	78	39
5212	Fast Color	2019	3	tt6418778	450487	102	PG-13	0	6.0	81	102
5213	Paul, Apostle of Christ	2018	3	tt7388562	476968	108	PG-13	5000000	6.6	46	16
5215	Gloria Bell	2018	9	tt6902696	491473	102	R	0	6.3	\N	15
5216	My Foolish Heart	2018	11	tt5462464	548947	83	N/A	0	7.3	\N	17
5218	In Darkness	2018	5	tt5164184	417643	100	Not Rated	0	5.8	47	55
5219	Blaze	2018	8	tt6443294	489928	129	R	1200000	6.6	94	216
5220	The Farm	2019	4	tt7959500	517764	80	N/A	0	3.7	\N	97
5221	Wildling	2018	4	tt5085924	362826	92	R	0	5.5	70	252
5222	Patient Zero	2018	9	tt3458254	295011	87	R	0	4.5	14	258
5223	Long Day's Journey Into Night	2018	10	tt8185182	486898	140	Not Rated	13000000	7.2	\N	173
5224	SuperFly	2018	6	tt7690670	500475	107	R	16000000	5.1	\N	119
5225	Gonjiam: Haunted Asylum	2018	3	tt8119752	508642	94	Not Rated	0	6.2	91	259
5226	At First Light	2018	10	tt5994166	470894	90	TV-14	0	5.5	54	46
5227	Sir	2018	9	tt7142506	518497	99	N/A	0	7.2	80	15
5228	Malicious	2018	6	tt6197494	426375	90	TV-MA	3500000	5.0	18	22
5229	Puzzle	2018	7	tt6933454	492998	103	R	0	6.7	84	17
5230	Time Freak	2018	11	tt6769280	451925	104	PG-13	0	5.8	\N	260
5231	The Photographer of Mauthausen	2018	10	tt6704776	528949	111	TV-MA	0	6.7	88	56
5232	I Still See You	2018	9	tt2160105	448095	98	PG-13	0	5.8	8	261
5233	Teen Titans Go! To the Movies	2018	7	tt7424200	474395	85	PG	10000000	6.8	91	262
5234	Never Goin' Back	2018	8	tt7690016	490005	87	R	0	6.0	75	30
5235	The Quake	2018	8	tt6523720	416194	106	PG-13	6300000	6.2	85	29
5236	A-X-L	2018	8	tt5709188	438590	98	PG	10000000	5.3	70	263
5237	Irreplaceable You	2018	2	tt6119856	450489	96	TV-MA	10000000	6.4	32	2
5238	Return of the Hero	2018	2	tt7064498	457435	90	PG	0	6.5	\N	264
5240	Mia and the White Lion	2018	12	tt4844148	498248	98	PG	0	6.5	\N	265
5241	All Is True	2018	12	tt9206798	558095	101	PG-13	0	6.2	72	16
5242	My Hero Academia: Two Heroes	2018	8	tt7745068	505262	96	PG-13	0	7.6	100	266
5243	Beyond White Space	2018	12	tt1977094	560704	93	Not Rated	0	4.5	32	46
5244	Where Hands Touch	2018	9	tt1235187	426618	122	PG-13	0	6.2	42	157
5245	Breaking In	2018	5	tt7137846	497814	88	PG-13	6000000	5.4	27	267
5246	211	2018	6	tt4976192	500919	86	R	0	4.4	4	59
5247	Teen Spirit	2018	9	tt6483364	440918	92	PG-13	0	6.1	71	163
5248	Support the Girls	2018	8	tt6859352	456086	91	R	0	6.4	91	4
5249	Piercing	2018	12	tt6516314	440444	82	R	0	5.6	72	97
5250	The Kindergarten Teacher	2018	9	tt6952960	489927	96	R	0	6.7	91	17
5251	An Affair	2018	9	tt7248144	480681	92	N/A	0	5.5	67	268
5252	I Think We're Alone Now	2018	9	tt6169694	451877	100	R	0	5.7	63	201
5253	An Evening with Beverly Luff Linn	2018	5	tt6518270	446695	108	R	0	5.7	52	159
5254	Occupation	2018	7	tt6774786	503346	119	R	6000000	5.0	50	118
5255	Next Gen	2018	9	tt7133686	523777	105	TV-PG	22000000	6.6	80	79
5256	The White Crow	2019	3	tt5460858	477887	127	R	0	6.5	67	17
5257	The Etruscan Smile	2019	11	tt5459382	513243	103	R	0	6.8	70	17
5259	Happy as Lazzaro	2018	5	tt6752992	481432	125	PG-13	0	7.6	\N	98
5260	Holiday	2018	10	tt7328154	490033	93	N/A	0	5.7	\N	12
5261	A Man in a Hurry	2018	11	tt6948326	467482	100	N/A	0	6.3	\N	4
5262	Girls with Balls	2019	7	tt4725842	449684	77	N/A	0	3.8	42	34
5263	Here and Now	2018	11	tt6069162	484355	90	R	0	4.4	23	15
5264	Loro	2018	9	tt10182822	541660	157	Unrated	0	6.7	\N	17
5265	Genius	2018	8	tt7722258	545620	164	N/A	0	4.5	\N	29
5266	We	2018	7	tt6671244	499546	100	Unrated	0	5.7	\N	17
5267	The Princess Switch	2018	11	tt8954732	556803	101	TV-PG	0	6.0	75	88
5268	Legal Action	2020	2	tt7656570	552872	97	N/A	0	6.0	38	269
5269	Dude	2018	4	tt3458510	399131	90	TV-MA	0	5.1	37	30
5270	Transit	2018	4	tt6675244	471853	101	Not Rated	0	6.9	94	157
5271	Perdida	2018	4	tt7841496	513223	103	TV-MA	667000	5.6	20	111
5272	Lust Stories	2018	6	tt8439854	530154	120	N/A	0	6.5	100	15
5274	Zoo	2019	8	tt7624934	552504	95	PG	0	5.5	88	270
5275	Rojo	2018	10	tt8956390	539685	106	N/A	0	6.4	96	8
5276	7 Guardians of the Tomb	2018	1	tt4915672	409582	90	TV-MA	0	4.4	\N	271
5277	Race 3	2018	6	tt7431594	496320	160	Not Rated	0	1.9	7	29
5278	Giant Little Ones	2019	3	tt4481066	537681	93	R	0	7.2	\N	17
5279	Looking Glass	2018	2	tt6083648	437375	103	R	0	4.6	21	55
5280	Traffik	2018	4	tt5670152	473149	96	R	4000000	6.0	27	22
5281	Nekrotronic	2018	10	tt7453418	506775	99	R	0	5.5	39	272
5282	Air Strike	2018	10	tt4743226	345934	120	R	65000000	3.2	0	273
5283	Eerie	2018	12	tt8723216	522246	101	N/A	0	4.7	\N	251
5285	Daddy's Girl	2018	10	tt1662546	551758	80	N/A	0	4.5	\N	274
5286	Await Further Instructions	2018	8	tt4971408	505063	91	TV-MA	0	4.8	80	275
5287	Stree	2018	8	tt8108202	533991	128	Not Rated	0	7.6	\N	34
5288	Primal Rage	2018	2	tt5688868	436373	106	R	0	4.9	43	21
5289	Benjamin	2019	3	tt7455076	545567	85	R	0	6.8	\N	2
5290	Backstabbing for Beginners	2018	1	tt5153288	476678	108	R	0	6.2	38	56
5291	Hurricane	2018	9	tt7515456	506863	107	Not Rated	10000000	5.9	83	9
5292	UFO	2018	9	tt6290798	426865	88	PG-13	0	6.2	\N	129
5293	The Emperor of Paris	2018	12	tt7025976	478820	121	TV-MA	0	6.3	\N	54
5294	Distorted	2018	6	tt6143850	459258	90	R	0	4.8	18	180
4094	This Beautiful Fantastic	2016	10	tt4560008	352490	100	PG	0	6.9	\N	1
4098	The Binding	2016	8	tt4096750	408755	88	Not Rated	0	3.6	25	5
4100	My Life as a Zucchini	2016	10	tt2321405	393559	66	PG-13	8000000	7.8	99	7
4116	Don't Knock Twice	2017	2	tt3622110	420245	93	R	0	5.1	24	21
4129	The Midnight Man	2016	9	tt5629964	492621	95	Not Rated	0	4.8	56	21
4145	True Memoirs of an International Assassin	2016	11	tt1542768	339396	98	TV-14	40000000	5.9	0	6
4164	Miss Saigon: 25th Anniversary	2016	9	tt6162808	417820	144	R	0	8.2	\N	44
4178	Seoul Station	2016	8	tt3845670	389868	92	N/A	0	6.1	100	51
4181	After the Storm	2016	5	tt5294966	374671	117	Not Rated	0	7.4	96	17
4197	I Am Not a Serial Killer	2016	8	tt4303340	381034	104	Not Rated	0	6.2	93	22
4216	Denial	2016	9	tt4645330	402298	109	PG-13	10000000	6.7	82	16
